3417C8,D,5/26/17,0.155,0.155,0.155,0.155,0,0
3417C9,D,5/26/17,0.135,0.135,0.135,0.135,0,0
3417WB,D,5/26/17,0.23,0.235,0.210,0.225,17385,0
0154,D,5/26/17,0.105,0.110,0.105,0.110,40288,0
0154WB,D,5/26/17,0.045,0.045,0.045,0.045,8620,0
0154WC,D,5/26/17,0.05,0.050,0.045,0.045,1800,0
2097,D,5/26/17,0.195,0.200,0.195,0.200,2076,0
5259,D,5/26/17,0.54,0.550,0.525,0.550,7983,0
2143,D,5/26/17,0.56,0.575,0.560,0.560,2287,0
3557,D,5/26/17,0.295,0.295,0.290,0.295,3960,0
3557WC,D,5/26/17,0.13,0.130,0.125,0.130,1915,0
5253,D,5/26/17,2.45,2.470,2.420,2.460,2551,0
5253CA,D,5/26/17,0.11,0.110,0.110,0.110,707,0
8206,D,5/26/17,1.59,1.580,1.560,1.570,25067,0
8206CF,D,5/26/17,0.145,0.145,0.145,0.145,0,0
8206CG,D,5/26/17,0.13,0.125,0.120,0.125,5949,0
8206CH,D,5/26/17,0.12,0.120,0.120,0.120,2240,0
8206CI,D,5/26/17,0.15,0.15,0.15,0.15,0,0
8206WA,D,5/26/17,0.56,0.555,0.510,0.530,16868,0
5162,D,5/26/17,1.52,1.520,1.520,1.520,2147,0
5036,D,5/26/17,0.305,0.305,0.305,0.305,0,0
7471,D,5/26/17,0.28,0.280,0.260,0.280,36835,0
1368,D,5/26/17,3.07,3.100,3.050,3.050,424,0
0107,D,5/26/17,0.155,0.160,0.150,0.155,19825,0
0107WA,D,5/26/17,0.055,0.055,0.055,0.055,2525,0
0064,D,5/26/17,0.38,0.380,0.345,0.350,32666,0
0065,D,5/26/17,2.34,2.370,2.250,2.250,3944,0
0065WA,D,5/26/17,1.66,1.690,1.570,1.610,954,0
8907,D,5/26/17,0.88,0.880,0.870,0.875,14022,0
8907WC,D,5/26/17,0.505,0.505,0.485,0.485,3073,0
5081,D,5/26/17,0.9,0.910,0.900,0.910,1020,0
5208,D,5/26/17,1.94,1.940,1.900,1.920,6006,0
7182,D,5/26/17,0.085,0.085,0.085,0.085,3800,0
7182WA,D,5/26/17,0.025,0.025,0.025,0.025,0,0
8877,D,5/26/17,1.26,1.260,1.220,1.230,41145,0
8877CA,D,5/26/17,0.09,0.090,0.080,0.080,24003,0
8877WB,D,5/26/17,0.96,0.950,0.935,0.940,18526,0
9016,D,5/26/17,0.99,0.980,0.970,0.970,944,0
5228,D,5/26/17,1.22,1.240,1.220,1.240,6085,0
5228LA,D,5/26/17,1.0,1.0,1.0,1.0,0,0
0090,D,5/26/17,2.52,2.500,2.420,2.420,3274,0
7217,D,5/26/17,0.68,0.700,0.680,0.690,18197,0
9091,D,5/26/17,0.275,0.275,0.270,0.270,12247,0
6076,D,5/26/17,0.785,0.780,0.770,0.780,2347,0
7149,D,5/26/17,1.48,1.530,1.480,1.480,266,0
7149WA,D,5/26/17,0.29,0.29,0.29,0.29,0,0
5056,D,5/26/17,1.48,1.440,1.370,1.390,38646,0
5056WA,D,5/26/17,0.59,0.560,0.510,0.520,66593,0
8613,D,5/26/17,2.89,2.930,2.710,2.710,167,0
7773,D,5/26/17,0.69,0.690,0.650,0.650,1279,0
0190,D,5/26/17,0.405,0.410,0.405,0.405,14435,0
0100,D,5/26/17,0.41,0.410,0.405,0.405,4310,0
6815,D,5/26/17,1.04,1.070,1.010,1.010,2292,0
7208,D,5/26/17,0.225,0.225,0.225,0.225,300,0
7094,D,5/26/17,0.74,0.74,0.74,0.74,0,0
5101,D,5/26/17,0.88,0.875,0.870,0.875,5733,0
7249,D,5/26/17,0.69,0.700,0.675,0.675,10822,0
7249WA,D,5/26/17,0.04,0.04,0.04,0.04,0,0
5283,D,5/26/17,1.16,1.160,1.140,1.140,17748,0
5283CA,D,5/26/17,0.095,0.095,0.095,0.095,12280,0
5283CB,D,5/26/17,0.15,0.15,0.15,0.15,0,0
5283CC,D,5/26/17,0.15,0.15,0.15,0.15,0,0
5283CD,D,5/26/17,0.05,0.05,0.05,0.05,0,0
5283CE,D,5/26/17,0.05,0.045,0.045,0.045,3300,0
5283WA,D,5/26/17,0.34,0.335,0.325,0.325,30280,0
3689,D,5/26/17,25.0,25.000,25.000,25.000,36,0
3689CB,D,5/26/17,0.025,0.025,0.025,0.025,0,0
2984,D,5/26/17,1.27,1.250,1.230,1.230,847,0
7047,D,5/26/17,0.93,0.945,0.895,0.925,48451,0
7047WB,D,5/26/17,0.53,0.535,0.500,0.500,56448,0
5029,D,5/26/17,9.1,9.1,9.1,9.1,0,0
6041,D,5/26/17,0.57,0.565,0.555,0.560,955,0
9776,D,5/26/17,0.755,0.760,0.750,0.750,351,0
9776WB,D,5/26/17,0.16,0.160,0.145,0.160,313,0
7229,D,5/26/17,2.76,2.760,2.710,2.730,7362,0
056012,D,5/26/17,0.115,0.115,0.115,0.115,0,0
06501A,D,5/26/17,0.195,0.190,0.190,0.190,500,0
06501D,D,5/26/17,0.14,0.135,0.135,0.135,5250,0
06501E,D,5/26/17,0.15,0.15,0.15,0.15,0,0
06501F,D,5/26/17,0.15,0.15,0.15,0.15,0,0
06501G,D,5/26/17,0.08,0.08,0.08,0.08,0,0
06501H,D,5/26/17,0.285,0.285,0.285,0.285,0,0
06501I,D,5/26/17,0.42,0.42,0.42,0.42,0,0
06501J,D,5/26/17,0.215,0.215,0.215,0.215,0,0
06501K,D,5/26/17,0.325,0.325,0.325,0.325,0,0
06501L,D,5/26/17,0.415,0.415,0.415,0.415,0,0
06501M,D,5/26/17,0.18,0.18,0.18,0.18,0,0
06501N,D,5/26/17,0.15,0.15,0.15,0.15,0,0
06501O,D,5/26/17,0.205,0.205,0.205,0.205,0,0
06501P,D,5/26/17,0.335,0.335,0.335,0.335,0,0
06501Q,D,5/26/17,0.53,0.53,0.53,0.53,0,0
06501R,D,5/26/17,0.16,0.155,0.155,0.155,400,0
06501S,D,5/26/17,0.15,0.15,0.15,0.15,0,0
06501T,D,5/26/17,0.15,0.15,0.15,0.15,0,0
06501U,D,5/26/17,0.1,0.1,0.1,0.1,0,0
06501V,D,5/26/17,0.35,0.35,0.35,0.35,0,0
06501W,D,5/26/17,0.505,0.505,0.505,0.505,0,0
06501X,D,5/26/17,0.06,0.070,0.060,0.060,2500,0
06501Y,D,5/26/17,0.325,0.325,0.325,0.325,0,0
06501Z,D,5/26/17,0.53,0.53,0.53,0.53,0,0
0820EA,D,5/26/17,1.81,1.81,1.81,1.81,0,0
06502C,D,5/26/17,0.005,0.005,0.005,0.005,0,0
06502F,D,5/26/17,0.005,0.005,0.005,0.005,0,0
06502G,D,5/26/17,0.03,0.03,0.03,0.03,0,0
06502H,D,5/26/17,0.03,0.03,0.03,0.03,0,0
06502I,D,5/26/17,0.01,0.01,0.01,0.01,0,0
06502J,D,5/26/17,0.05,0.05,0.05,0.05,0,0
06502K,D,5/26/17,0.025,0.025,0.025,0.025,0,0
06502L,D,5/26/17,0.005,0.005,0.005,0.005,0,0
06502M,D,5/26/17,0.155,0.155,0.155,0.155,0,0
06502N,D,5/26/17,0.14,0.14,0.14,0.14,0,0
06502O,D,5/26/17,0.055,0.055,0.055,0.055,0,0
06502P,D,5/26/17,0.05,0.05,0.05,0.05,0,0
06502Q,D,5/26/17,0.005,0.005,0.005,0.005,2,0
06502R,D,5/26/17,0.155,0.155,0.155,0.155,0,0
06502S,D,5/26/17,0.13,0.13,0.13,0.13,0,0
06502T,D,5/26/17,0.015,0.015,0.015,0.015,300,0
06502U,D,5/26/17,0.075,0.075,0.075,0.075,0,0
06502V,D,5/26/17,0.08,0.08,0.08,0.08,0,0
06502W,D,5/26/17,0.04,0.04,0.04,0.04,0,0
06502X,D,5/26/17,0.165,0.165,0.165,0.165,0,0
06502Y,D,5/26/17,0.265,0.265,0.265,0.265,0,0
06502Z,D,5/26/17,0.085,0.095,0.085,0.090,5961,0
06504A,D,5/26/17,0.315,0.315,0.315,0.315,0,0
06504B,D,5/26/17,0.45,0.45,0.45,0.45,0,0
2755,D,5/26/17,0.88,0.880,0.860,0.860,27,0
8605,D,5/26/17,0.805,0.805,0.775,0.775,8787,0
8605PA,D,5/26/17,0.17,0.170,0.160,0.165,6449,0
5222,D,5/26/17,1.86,1.870,1.810,1.840,70554,0
522218,D,5/26/17,0.005,0.005,0.005,0.005,0,0
522221,D,5/26/17,0.03,0.030,0.030,0.030,3800,0
522222,D,5/26/17,0.095,0.090,0.085,0.085,5222,0
522223,D,5/26/17,0.065,0.060,0.055,0.060,71811,0
522224,D,5/26/17,0.07,0.070,0.065,0.070,148770,0
522225,D,5/26/17,0.035,0.030,0.030,0.030,500,0
522226,D,5/26/17,0.07,0.065,0.060,0.065,20650,0
522227,D,5/26/17,0.035,0.035,0.030,0.035,5700,0
522228,D,5/26/17,0.1,0.095,0.090,0.095,4000,0
6939,D,5/26/17,0.565,0.560,0.540,0.560,14980,0
6939WB,D,5/26/17,0.32,0.32,0.32,0.32,0,0
0149,D,5/26/17,0.67,0.670,0.660,0.665,928,0
3107,D,5/26/17,2.29,2.320,2.280,2.280,1215,0
9318,D,5/26/17,0.41,0.415,0.405,0.405,18383,0
9318WB,D,5/26/17,0.11,0.110,0.105,0.110,8761,0
5197,D,5/26/17,1.75,1.760,1.710,1.710,7906,0
0116,D,5/26/17,0.265,0.275,0.255,0.255,59799,0
0116WC,D,5/26/17,0.25,0.260,0.230,0.250,21304,0
0157,D,5/26/17,0.3,0.3,0.3,0.3,0,0
5277,D,5/26/17,0.905,0.915,0.860,0.870,55957,0
9172,D,5/26/17,0.91,0.905,0.900,0.905,1916,0
7210,D,5/26/17,1.39,1.410,1.360,1.400,298,0
0128,D,5/26/17,0.265,0.270,0.260,0.265,168369,0
9377,D,5/26/17,0.195,0.215,0.195,0.215,40,0
9377WA,D,5/26/17,0.085,0.085,0.085,0.085,0,0
7184,D,5/26/17,1.88,1.890,1.800,1.890,2179,0
9261,D,5/26/17,1.28,1.290,1.260,1.270,87721,0
9261WB,D,5/26/17,0.65,0.650,0.630,0.635,21343,0
5398,D,5/26/17,5.36,5.370,5.340,5.370,26661,0
539831,D,5/26/17,0.17,0.175,0.170,0.175,11630,0
539832,D,5/26/17,0.13,0.13,0.13,0.13,0,0
539834,D,5/26/17,0.16,0.16,0.16,0.16,0,0
539835,D,5/26/17,0.145,0.145,0.145,0.145,0,0
539836,D,5/26/17,0.12,0.12,0.12,0.12,0,0
5398WE,D,5/26/17,1.36,1.370,1.340,1.360,17545,0
5209,D,5/26/17,2.94,2.940,2.890,2.940,5226,0
5209CU,D,5/26/17,0.215,0.215,0.215,0.215,0,0
5209CV,D,5/26/17,0.15,0.15,0.15,0.15,0,0
5209CW,D,5/26/17,0.105,0.105,0.105,0.105,0,0
5226,D,5/26/17,1.41,1.450,1.400,1.410,10991,0
5226WA,D,5/26/17,0.395,0.410,0.390,0.395,98882,0
3611,D,5/26/17,1.34,1.34,1.34,1.34,0,0
3611WA,D,5/26/17,0.345,0.345,0.345,0.345,42,0
5102,D,5/26/17,1.05,1.050,1.030,1.030,2869,0
5592,D,5/26/17,0.55,0.550,0.550,0.550,10,0
0078,D,5/26/17,2.92,2.930,2.700,2.780,51606,0
0078CD,D,5/26/17,0.27,0.255,0.220,0.235,24046,0
0078CE,D,5/26/17,0.160,0.165,0.160,0.160,4310,0
0078WB,D,5/26/17,1.83,1.870,1.650,1.690,7119,0
0104,D,5/26/17,0.885,0.880,0.870,0.870,132,0
4715,D,5/26/17,6.2,6.200,5.970,6.020,120962,0
471518,D,5/26/17,0.38,0.330,0.305,0.310,1750,0
471519,D,5/26/17,0.295,0.250,0.250,0.250,150,0
471520,D,5/26/17,0.215,0.215,0.215,0.215,0,0
471521,D,5/26/17,0.17,0.17,0.17,0.17,0,0
471522,D,5/26/17,0.26,0.26,0.26,0.26,0,0
471523,D,5/26/17,0.345,0.345,0.345,0.345,0,0
471524,D,5/26/17,0.27,0.240,0.220,0.225,10188,0
471525,D,5/26/17,0.19,0.19,0.19,0.19,0,0
2291,D,5/26/17,11.66,11.680,11.600,11.680,5747,0
2291WA,D,5/26/17,3.83,3.83,3.83,3.83,0,0
3182,D,5/26/17,9.99,9.970,9.870,9.940,20789,0
3182WA,D,5/26/17,1.88,1.880,1.830,1.850,18314,0
318234,D,5/26/17,0.155,0.150,0.145,0.150,2800,0
318235,D,5/26/17,0.24,0.24,0.24,0.24,0,0
318236,D,5/26/17,0.18,0.175,0.175,0.175,100,0
318237,D,5/26/17,0.285,0.285,0.285,0.285,0,0
318238,D,5/26/17,0.21,0.21,0.21,0.21,0,0
318239,D,5/26/17,0.23,0.23,0.23,0.23,0,0
318240,D,5/26/17,0.16,0.16,0.16,0.16,0,0
318241,D,5/26/17,0.355,0.355,0.355,0.355,0,0
318242,D,5/26/17,0.17,0.170,0.165,0.165,1620,0
318243,D,5/26/17,0.13,0.130,0.130,0.130,2000,0
318244,D,5/26/17,0.165,0.165,0.165,0.165,11,0
318245,D,5/26/17,0.145,0.145,0.145,0.145,0,0
7197,D,5/26/17,2.19,2.170,2.120,2.170,223,0
0039,D,5/26/17,0.715,0.720,0.700,0.710,21645,0
0021,D,5/26/17,1.44,1.450,1.440,1.440,10982,0
3204,D,5/26/17,4.06,4.060,3.910,3.970,8140,0
7382,D,5/26/17,0.635,0.630,0.630,0.630,1657,0
5020,D,5/26/17,0.7,0.710,0.700,0.710,1280,0
5220,D,5/26/17,0.06,0.060,0.055,0.055,49329,0
9962,D,5/26/17,0.47,0.465,0.460,0.460,2230,0
0045,D,5/26/17,0.065,0.065,0.060,0.065,5045,0
1147,D,5/26/17,0.39,0.390,0.370,0.375,14108,0
1147WA,D,5/26/17,0.175,0.175,0.160,0.170,4334,0
0074,D,5/26/17,0.165,0.165,0.155,0.160,10035,0
0074WA,D,5/26/17,0.06,0.060,0.055,0.055,10000,0
5606,D,5/26/17,3.0,3.010,2.980,3.010,1610,0
5606PA,D,5/26/17,1.3,1.3,1.3,1.3,0,0
7192,D,5/26/17,0.275,0.265,0.250,0.265,34,0
0522C9,D,5/26/17,0.195,0.195,0.195,0.195,1000,0
2135,D,5/26/17,1.4,1.380,1.330,1.380,258,0
7096,D,5/26/17,0.105,0.100,0.100,0.100,100,0
7096WA,D,5/26/17,0.04,0.040,0.030,0.040,128325,0
0082,D,5/26/17,0.385,0.385,0.360,0.370,79722,0
5649,D,5/26/17,0.32,0.315,0.315,0.315,380,0
0056,D,5/26/17,0.23,0.230,0.225,0.230,538,0
0136,D,5/26/17,0.225,0.225,0.215,0.215,4183,0
7077,D,5/26/17,0.11,0.110,0.110,0.110,200,0
7022,D,5/26/17,5.77,5.800,5.690,5.750,12178,0
7022CH,D,5/26/17,0.1,0.095,0.095,0.095,5000,0
0578C1,D,5/26/17,0.145,0.145,0.145,0.145,0,0
3247,D,5/26/17,0.92,0.940,0.915,0.925,1583,0
7676,D,5/26/17,0.51,0.530,0.500,0.515,1059,0
7676WB,D,5/26/17,0.225,0.225,0.220,0.220,1790,0
1503,D,5/26/17,1.2,1.220,1.200,1.200,1579,0
7668,D,5/26/17,3.93,3.960,3.900,3.950,5935,0
5151,D,5/26/17,1.13,1.110,1.100,1.100,550,0
7253,D,5/26/17,0.275,0.275,0.275,0.275,380,0
3034,D,5/26/17,9.150,9.420,9.150,9.200,10423,0
3034CU,D,5/26/17,0.370,0.410,0.370,0.405,3213,0
2062,D,5/26/17,0.78,0.790,0.775,0.790,12148,0
2062WC,D,5/26/17,0.34,0.295,0.280,0.280,1541,0
5008,D,5/26/17,4.15,4.140,4.120,4.140,128,0
7501,D,5/26/17,0.83,0.820,0.820,0.820,270,0
5168,D,5/26/17,6.38,6.400,6.180,6.330,5689,0
5168CU,D,5/26/17,0.08,0.08,0.08,0.08,0,0
5168CV,D,5/26/17,0.26,0.26,0.26,0.26,0,0
5168CW,D,5/26/17,0.12,0.12,0.12,0.12,0,0
5168CX,D,5/26/17,0.17,0.17,0.17,0.17,0,0
5168CY,D,5/26/17,0.23,0.23,0.23,0.23,0,0
5187,D,5/26/17,0.065,0.060,0.060,0.060,900,0
7105,D,5/26/17,5.38,5.360,5.230,5.290,200,0
3255,D,5/26/17,18.7,18.740,18.680,18.740,354,0
5121,D,5/26/17,1.52,1.520,1.510,1.510,1525,0
4324,D,5/26/17,5.8,5.940,5.660,5.760,18596,0
5095,D,5/26/17,1.42,1.440,1.380,1.390,10603,0
5095WB,D,5/26/17,1.15,1.130,1.120,1.120,349,0
3298,D,5/26/17,1.15,1.030,0.980,1.000,79398,0
0175,D,5/26/17,0.275,0.275,0.250,0.270,25227,0
0160,D,5/26/17,0.115,0.115,0.110,0.115,13726,0
5072,D,5/26/17,0.31,0.315,0.305,0.310,15644,0
5072LA,D,5/26/17,0.32,0.320,0.315,0.320,1841,0
5072WB,D,5/26/17,0.12,0.120,0.115,0.115,22743,0
5199,D,5/26/17,0.425,0.415,0.405,0.410,176773,0
7033,D,5/26/17,1.04,1.040,1.040,1.040,100,0
8443,D,5/26/17,1.08,1.120,1.080,1.110,3335,0
5819,D,5/26/17,13.98,14.120,13.820,13.960,11149,0
5274,D,5/26/17,9.98,9.98,9.98,9.98,0,0
1082,D,5/26/17,16.7,16.700,16.400,16.680,931,0
3301,D,5/26/17,9.95,10.000,9.920,9.990,262,0
0188,D,5/26/17,0.45,0.445,0.435,0.435,3340,0
5169,D,5/26/17,0.885,0.890,0.850,0.855,13966,0
5169WA,D,5/26/17,0.475,0.475,0.435,0.435,13833,0
5165,D,5/26/17,0.35,0.35,0.35,0.35,0,0
5160,D,5/26/17,0.935,0.935,0.930,0.935,1520,0
5160WA,D,5/26/17,0.31,0.31,0.31,0.31,0,0
7010,D,5/26/17,0.45,0.45,0.45,0.45,0,0
7213,D,5/26/17,0.335,0.335,0.325,0.330,39602,0
7213WB,D,5/26/17,0.18,0.180,0.175,0.175,4066,0
06511A,D,5/26/17,1.51,1.51,1.51,1.51,0,0
06511B,D,5/26/17,0.670,0.700,0.670,0.670,367,0
06511C,D,5/26/17,1.12,1.12,1.12,1.12,0,0
06511D,D,5/26/17,1.06,1.06,1.06,1.06,0,0
06511E,D,5/26/17,0.635,0.650,0.630,0.630,3619,0
06511F,D,5/26/17,1.07,1.07,1.07,1.07,0,0
06511G,D,5/26/17,1.22,1.22,1.22,1.22,0,0
06511H,D,5/26/17,0.5,0.5,0.5,0.5,0,0
06511I,D,5/26/17,0.8,0.8,0.8,0.8,0,0
06511J,D,5/26/17,1.23,1.23,1.23,1.23,0,0
065178,D,5/26/17,0.75,0.75,0.75,0.75,0,0
065180,D,5/26/17,1.05,1.05,1.05,1.05,0,0
065182,D,5/26/17,1.8,1.8,1.8,1.8,0,0
065184,D,5/26/17,0.825,0.850,0.800,0.810,17968,0
065186,D,5/26/17,1.32,1.32,1.32,1.32,0,0
065188,D,5/26/17,1.55,1.55,1.55,1.55,0,0
065190,D,5/26/17,0.805,0.805,0.805,0.805,0,0
065192,D,5/26/17,0.97,0.97,0.97,0.97,0,0
065194,D,5/26/17,1.23,1.23,1.23,1.23,0,0
065196,D,5/26/17,0.82,0.840,0.810,0.815,900,0
065198,D,5/26/17,1.14,1.14,1.14,1.14,0,0
06512A,D,5/26/17,0.195,0.195,0.195,0.195,0,0
06512B,D,5/26/17,0.305,0.280,0.270,0.280,300,0
06512C,D,5/26/17,0.58,0.550,0.535,0.545,1600,0
06512D,D,5/26/17,0.23,0.23,0.23,0.23,0,0
06512E,D,5/26/17,0.44,0.440,0.435,0.435,600,0
06512F,D,5/26/17,0.77,0.770,0.765,0.765,165,0
06512G,D,5/26/17,0.33,0.33,0.33,0.33,0,0
06512H,D,5/26/17,0.645,0.645,0.645,0.645,0,0
06512I,D,5/26/17,0.955,0.960,0.935,0.950,441,0
06512J,D,5/26/17,0.48,0.48,0.48,0.48,0,0
06512K,D,5/26/17,0.855,0.855,0.855,0.855,0,0
06512L,D,5/26/17,1.2,1.150,1.150,1.150,1,0
065183,D,5/26/17,0.005,0.005,0.005,0.005,0,0
065185,D,5/26/17,0.005,0.005,0.005,0.005,0,0
065187,D,5/26/17,0.01,0.01,0.01,0.01,0,0
065189,D,5/26/17,0.01,0.01,0.01,0.01,0,0
065191,D,5/26/17,0.04,0.04,0.04,0.04,0,0
065193,D,5/26/17,0.11,0.120,0.110,0.115,18130,0
065195,D,5/26/17,0.1,0.1,0.1,0.1,0,0
065197,D,5/26/17,0.215,0.215,0.215,0.215,0,0
065199,D,5/26/17,0.365,0.365,0.345,0.365,20053,0
6238,D,5/26/17,1.66,1.700,1.640,1.650,7553,0
5138,D,5/26/17,2.61,2.620,2.610,2.610,635,0
0185,D,5/26/17,0.925,0.925,0.880,0.895,12621,0
5028,D,5/26/17,0.95,0.950,0.885,0.890,5341,0
2739,D,5/26/17,0.04,0.045,0.040,0.045,1632,0
5062,D,5/26/17,1.08,1.080,1.070,1.070,3130,0
7013,D,5/26/17,0.06,0.060,0.055,0.060,13010,0
7013WA,D,5/26/17,0.015,0.020,0.015,0.020,625,0
7013WB,D,5/26/17,0.03,0.03,0.03,0.03,0,0
5000,D,5/26/17,2.61,2.610,2.600,2.610,483,0
5000CB,D,5/26/17,0.05,0.05,0.05,0.05,0,0
5024,D,5/26/17,1.26,1.260,1.240,1.250,7696,0
6688,D,5/26/17,2.61,2.61,2.61,2.61,0,0
8478,D,5/26/17,0.49,0.49,0.49,0.49,0,0
9601,D,5/26/17,0.06,0.060,0.055,0.055,15522,0
9601WD,D,5/26/17,0.03,0.030,0.025,0.030,2916,0
4251,D,5/26/17,0.625,0.625,0.615,0.620,4604,0
4251LB,D,5/26/17,0.48,0.48,0.48,0.48,0,0
4251WA,D,5/26/17,0.2,0.200,0.195,0.200,269,0
5084,D,5/26/17,0.86,0.880,0.845,0.865,13807,0
5108,D,5/26/17,2.66,2.630,2.610,2.610,129,0
5255,D,5/26/17,0.28,0.285,0.280,0.280,15837,0
9687,D,5/26/17,0.82,0.830,0.820,0.820,247,0
9687WB,D,5/26/17,0.285,0.285,0.285,0.285,0,0
0174,D,5/26/17,0.07,0.070,0.070,0.070,11100,0
0174WA,D,5/26/17,0.04,0.045,0.035,0.040,6040,0
0023,D,5/26/17,0.42,0.420,0.410,0.415,41404,0
1597,D,5/26/17,2.95,2.960,2.950,2.950,1217,0
1597CP,D,5/26/17,0.205,0.205,0.205,0.205,0,0
5227,D,5/26/17,1.7,1.700,1.690,1.700,33920,0
5225,D,5/26/17,5.71,5.790,5.620,5.620,80605,0
5225C2,D,5/26/17,0.01,0.01,0.01,0.01,0,0
5225C3,D,5/26/17,0.04,0.045,0.035,0.040,9616,0
5225C4,D,5/26/17,0.075,0.075,0.075,0.075,0,0
0162,D,5/26/17,0.26,0.270,0.255,0.255,17482,0
3336,D,5/26/17,3.5,3.510,3.480,3.500,69516,0
3336C4,D,5/26/17,0.09,0.090,0.090,0.090,1000,0
3336C5,D,5/26/17,0.13,0.135,0.130,0.130,2500,0
3336C6,D,5/26/17,0.115,0.115,0.115,0.115,0,0
2216,D,5/26/17,3.140,3.180,3.140,3.180,46,0
5268,D,5/26/17,0.715,0.745,0.715,0.725,37300,0
5614,D,5/26/17,0.81,0.810,0.810,0.810,371,0
7222,D,5/26/17,1.9,1.890,1.890,1.890,150,0
0166,D,5/26/17,2.08,2.110,2.070,2.110,49043,0
0166C1,D,5/26/17,0.105,0.100,0.095,0.095,700,0
0166C2,D,5/26/17,0.12,0.105,0.105,0.105,700,0
0166CU,D,5/26/17,0.165,0.165,0.165,0.165,0,0
0166CV,D,5/26/17,0.16,0.16,0.16,0.16,0,0
0166CW,D,5/26/17,0.23,0.220,0.205,0.210,8100,0
0166CX,D,5/26/17,0.155,0.150,0.150,0.150,200,0
0166CY,D,5/26/17,0.255,0.255,0.255,0.255,0,0
0166CZ,D,5/26/17,0.255,0.255,0.250,0.255,1033,0
0166WA,D,5/26/17,1.95,1.95,1.95,1.95,0,0
0166WB,D,5/26/17,1.32,1.330,1.310,1.310,1214,0
2607,D,5/26/17,0.7,0.720,0.700,0.720,225,0
0094,D,5/26/17,0.075,0.075,0.075,0.075,5022,0
0094WA,D,5/26/17,0.035,0.035,0.035,0.035,1300,0
0147,D,5/26/17,0.73,0.73,0.73,0.73,0,0
6262,D,5/26/17,1.2,1.200,1.170,1.170,340,0
3379,D,5/26/17,0.99,0.995,0.960,0.965,82025,0
3379PA,D,5/26/17,0.965,0.980,0.960,0.980,337,0
3379WB,D,5/26/17,0.375,0.380,0.355,0.360,92198,0
0192,D,5/26/17,0.305,0.320,0.300,0.305,362490,0
1961,D,5/26/17,4.57,4.600,4.570,4.580,24039,0
196113,D,5/26/17,0.105,0.110,0.105,0.110,11,0
196114,D,5/26/17,0.15,0.15,0.15,0.15,0,0
5249,D,5/26/17,2.1,2.140,2.090,2.140,20137,0
5249CO,D,5/26/17,0.085,0.085,0.085,0.085,0,0
5673,D,5/26/17,0.76,0.76,0.76,0.76,0,0
5107,D,5/26/17,3.9,3.900,3.760,3.890,1478,0
8834,D,5/26/17,0.65,0.650,0.600,0.650,60,0
8834WB,D,5/26/17,0.135,0.135,0.120,0.135,220,0
7183,D,5/26/17,0.205,0.205,0.195,0.200,1735,0
7183LA,D,5/26/17,0.025,0.025,0.025,0.025,200,0
7183WA,D,5/26/17,0.05,0.050,0.040,0.050,4275,0
0010,D,5/26/17,0.185,0.190,0.180,0.185,439651,0
9393,D,5/26/17,0.265,0.265,0.245,0.245,3137,0
5175,D,5/26/17,0.47,0.465,0.440,0.455,30281,0
1589,D,5/26/17,1.73,1.750,1.680,1.700,118694,0
7223,D,5/26/17,0.07,0.070,0.065,0.065,3864,0
0024,D,5/26/17,0.135,0.135,0.130,0.130,53607,0
0024WA,D,5/26/17,0.05,0.050,0.045,0.050,23731,0
4723,D,5/26/17,1.58,1.590,1.520,1.550,30561,0
8648,D,5/26/17,0.15,0.150,0.150,0.150,14900,0
2747,D,5/26/17,0.035,0.035,0.035,0.035,0,0
7152,D,5/26/17,1.32,1.330,1.300,1.310,1928,0
0058,D,5/26/17,1.87,1.860,1.860,1.860,20,0
5161,D,5/26/17,0.655,0.670,0.630,0.640,64402,0
5161C1,D,5/26/17,0.27,0.27,0.27,0.27,0,0
5161C2,D,5/26/17,0.1,0.100,0.080,0.085,66331,0
5161CY,D,5/26/17,0.205,0.205,0.205,0.205,0,0
5161CZ,D,5/26/17,0.205,0.205,0.205,0.205,0,0
8931,D,5/26/17,0.69,0.685,0.610,0.650,9064,0
9083,D,5/26/17,0.385,0.380,0.370,0.370,6160,0
9083WB,D,5/26/17,0.08,0.090,0.070,0.090,401,0
0146,D,5/26/17,1.3,1.400,1.300,1.370,34324,0
0127,D,5/26/17,4.78,4.980,4.760,4.960,4757,0
8923,D,5/26/17,0.29,0.290,0.280,0.280,2977,0
8923WA,D,5/26/17,0.095,0.085,0.080,0.085,4600,0
6769,D,5/26/17,0.115,0.115,0.110,0.115,124368,0
7043,D,5/26/17,1.1,1.100,1.100,1.100,300,0
3441,D,5/26/17,0.26,0.255,0.245,0.245,35846,0
7167,D,5/26/17,1.68,1.690,1.650,1.650,4500,0
7167WA,D,5/26/17,0.78,0.780,0.755,0.755,14941,0
4383,D,5/26/17,1.150,1.200,1.150,1.160,51772,0
4383CL,D,5/26/17,0.005,0.005,0.005,0.005,2400,0
4383CN,D,5/26/17,0.045,0.055,0.045,0.050,82075,0
0111,D,5/26/17,0.23,0.225,0.220,0.225,12660,0
8672,D,5/26/17,0.37,0.37,0.37,0.37,0,0
0170,D,5/26/17,0.255,0.255,0.245,0.245,1930,0
0170WA,D,5/26/17,0.16,0.165,0.150,0.155,1486,0
5247,D,5/26/17,2.23,2.230,2.100,2.120,5683,0
